topic_id,macro_theme_id,top_words,n_docs
1287,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",136
1288,6,"score, crossref, updated, attention, text, article, share, reuse, advertisement, biochemistry",136
1289,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",136
1290,0,"omission, visual symptoms, ca mg, macronutrients, deficiency, symptoms, deficiency symptoms, ca, nutritional, deficiencies",136
1291,1,"weed, tillage, rye, foxtail, notill, cover crop, cover, cover crops, weed management, rotation",136
1292,6,"og, uptodate information, catalog, uptodate, look, reviewed, extension, vi, er, dh",136
1293,0,"antimicrobial, antibiotics, antibacterial, drugs, antimicrobials, infections, medicinal plants, infectious, infectious diseases, agents",136
1294,0,"nps, nanoparticles, zno, zinc oxide, nano, zinc, oxide, germination, seed germination, synthesized",135
1295,0,"blood pressure, hypertension, pressure, mmhg, blood, elderly, patients, high blood, respondents, celery",135
1296,1,"chromosome, painting, chromosomes, rearrangements, karyotype, probes, chromosomal, dog, ancestral, 2n",135
1297,0,"health monitoring, forest, tree, damage, trees, health, urban forest, vitality, health status, health condition",135
1298,0,"striga, hermonthica, striga hermonthica, sorghum, asiatica, parasitic, infestation, parasite, maize, subsaharan",135
1299,4,"specimen, global biodiversity, natural history, claims, facility, data collected, biodiversity, andor, history, global",135
1300,0,"vines, pruning, vine, pruned, trellis, thinning, nodes, canes, training, berry",135
1301,0,"gene expression, polyploidy, expression, polyploid, parental, dominance, hexaploid, duplicated, diploid, genome",135
1302,1,"avian, gag, src, transforming, viral, virus, dna, deletion, sequences, rna",135
1303,6,"oklahoma, edition, item, revisions, extension service, archives, phone, periodically, title, contact",135
1304,0,"specimen, natural history, global biodiversity, claims, facility, data collected, london, history, colonies, biodiversity",135
1305,0,"radiation, uvb, uv, uva, uv radiation, irradiance, photosynthetic, solar, radiation par, par",134
1306,10,"stamens, primordia, stamen, floral, initiated, bract, whorl, primordium, bracts, inflorescence",134
1307,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",134
1308,0,"bees, bee, honey, honey bees, mellifera, colonies, colony, apis, apis mellifera, brood",134
1309,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",134
1310,0,"annotation, database, tools, genomics, annotations, genome, web, visualization, databases, interface",134
1311,2,"st paul, paul, inra, documentation, st, document, centre, diffusion, site, du",134
1312,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",134
1313,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",133
1314,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",133
1315,0,"ltp, des, du, les, sur, le, une, sont, est, par",133
1316,0,"respiration, respiration rate, packaging, atmosphere, o2, package, film, packages, gas, arrhenius",133
1317,0,"cane, cane yield, stalk, sugar yield, canes, sugarcane, stalk diameter, ccs, cane sugar, sugar",133
1318,4,"option, article published, glance, abstract article, concise, delivering, journals, references, weekly, select",133
1319,0,"infestans, mating, a2, isolates, metalaxyl, potato tomato, phytophthora infestans, late blight, a1, potato",133
1320,0,"bean cultivar, brs, common bean, carioca, cultivar, anthracnose, embrapa, yield potential, bean, minas gerais",133
1321,0,"iron, absorption, fe, meals, zinc, bioavailability, ferrous, phytate, infant, cereal",133
1322,1,"al 2022, nomenclature, nucleic acids, res, nucleic, taxonomic status, fem, type species, taxonomic, prokaryotic",133
1323,0,"wheat variety, average yield, bred, wheat, winter wheat, academy agricultural, variety, high yield, regional, gansu",133
1324,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",132
1325,0,"phospholipase, moss, pa, fatty acid, lipid, signaling, amide, hydrolase, fatty, patens",132
1326,21,"tractor, truck, died, scene, driver, tractors, rear, seat, engine, incident",132
1327,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",132
1328,0,"sperm, semen, motility, seminal, testicular, supplementation, breeder, testosterone, spermatozoa, dietary",132
1329,0,"poplar, populus, clones, afforestation, deltoides, survival rate, dbh, introduced, clone, provenances",132
1330,0,"fetal, maternal, gestation, mgkgday, teratogenic, dams, rats, mgkg, pregnant, malformations",132
1331,0,"vectors, transduction, vector, therapy, delivery, capsid, gene transfer, retinal, car, viral",132
1332,0,"ca2, calcium, systemic, signals, ros, channels, signatures, messenger, wounding, signaling",132
1333,0,"citri, fastidiosa, celular, xylella, uma, interao, xylella fastidiosa, um, xanthomonas, que",132
1334,4,"eleocharis, datasets, dataset, terms dataset, licensed restrictive, restrictive terms, download licensed, included download, individual datasets, datasets included",131
1335,6,"chemists, february 2020, official, journal, journal article, new york, york, academic, february, oxford",131
1336,22,"physiol, plant physiol, amer, sci, bot, soc, biol, 1962, proc, 1960",131
1337,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",131
1338,1,"bac, library, clones, contigs, insert, genome, kb, libraries, map, chromosome",131
1339,0,"plant time, isolated plant, compounds isolated, compound, isolated, compounds, compound isolated, genus, obtained plant, time",131
1340,1,"satellite, repeat, repetitive, dna, repeats, sequences, tandem, sequence, monomers, monomer",131
1341,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",131
1342,0,"iron, bioavailability, fe, fortification, ferritin, ferrous, iron zinc, phytate, absorption, fortified",131
1343,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",131
1344,0,"tor, kinase, kinases, phosphorylation, figure, protein kinase, signaling, subunit, subunits, signalling",130
1345,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",130
1346,0,"psii, photosystem, psi, thylakoid, phosphorylation, photosystem ii, antenna, ii psii, transitions, subunits",130
1347,0,"extinction, diversification, marine, fossil, clades, record, evolutionary, million years, niche, ecological",130
1348,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",130
1349,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",130
1350,0,"interests, competing, abbreviations, engine, manuscript, paragraph, references, authors, statement, navigation",130
1351,0,"arthropod, enemies, natural enemies, insects, arthropods, evenness, intercropping, insect, cocoa, intercropped",130
1352,0,"meeting, board, oregon, executive, minutes, committees, session, festival, school, event",130
1353,0,"covers, veterinary, diagnosis, identity, matters, associated diseases, pests pathogens, surveillance, diseases pests, sac",129
1354,0,"gossypol, spermatozoa, testis, sperm, motility, testosterone, testicular, rats, acetic acid, acetic",129
1355,4,"option, article published, glance, abstract article, concise, delivering, journals, references, weekly, select",129
1356,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",129
1357,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",129
1358,0,"antimalarial, malaria, drugs, parasites, medicinal plants, plasmodium, natural products, drug, medicinal, drug resistance",129
1359,0,"latina, europea, amrica, nueva, surge, tema, virtual, internacional, conjunto, encounter",128
1360,4,"drosera, datasets, dataset, terms dataset, restrictive terms, licensed restrictive, download licensed, included download, individual datasets, datasets included",128
1361,10,"incompatibility, mating, armillaria, clamp, isolates, haploid, compatible, mellea, mycelia, progeny",128
1362,3,"state agricultural, bibliographical, title, papers, references, includes, world wide, state, available, cover",128
1363,0,"women, infertility, girls, knowledge, age, pretest, knowledge regarding, reproductive, infertile, teaching",128
1364,0,"engine, establishes, tractor, requirements, wheels, wheel, machines, vehicles, operator, tractors",128
1365,0,"gluten, peptides, gliadin, oats, patients, rye, cereals, wheat rye, barley rye, cd",128
1366,29,"die, van, wat, word, vir, te, om, sy, op, kan",128
1367,0,"sls, sl, branching, plant hormones, parasitic, hormones, parasitic plants, class plant, arbuscular, arbuscular mycorrhizal",128
1368,0,"nanotechnology, nanomaterials, nanoparticles, agriculture, fertilizers, delivery, agrochemicals, nano, sustainable, applications",127
1369,0,"potential distribution, climate, climate change, distribution, scenarios, habitat, 2050, current future, species distribution, future",127
1370,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",127
1371,0,"laccase, directed, lignin, catalytic, substrate, substrates, enzyme, redox potential, active site, redox",127
1372,0,"epa, agency, chlorpyrifos, protection agency, pesticide, environmental protection, pesticides, federal, act, ban",127
1373,0,"names, polish, semantic, meaning, language, languages, word, czech, motivation, terminology",127
1374,6,"animal science, journal, journal article, published 01, science, pages, assumptions, american society, news, issue",127
1375,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",127
1376,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",127
1377,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",127
1378,0,"lai, model, simulation, root mean, rmse, simulated, simulation model, leaf area, mean squared, area index",126
1379,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",126
1380,0,"molecular marker, molecular markers, marker, markers, molecular, aflp, ssr, rapd, application molecular, genetic",126
1381,0,"genome, accessory, genomes, effector, effectors, genomic, pathogenicity, assembly, pathogen, pathogens",126
1382,0,"plastid, orobanchaceae, genomes, mitochondrial, parasitic, parasitic plants, nonphotosynthetic, cuscuta, angiosperms, evolution",126
1383,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",126
1384,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",126
1385,14,"132, salmonella, , , , , , , , ",126
1386,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",126
1387,14,"aa, aaa, ii, aronia, vegetable products, bol, chrysanthemum morifolium, x0d, morifolium, 2023",126
1388,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",126
1389,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",126
1390,1,"g2, mitosis, mitotic, dna synthesis, meristems, g1, cycle, arrested, cells, meristem",125
1391,0,"rice variety, variety, rice, slender, iet, check, blast, amylose, tamil nadu, nadu",125
1392,1,"nacl, salinity, salt, mm nacl, osmotic, na cl, proline, cl, salt stress, ions",125
1393,3,"acta, vol, pp, 1954, 1974, 1978, animal science, 1979, soil plant, 1981",125
1394,0,"liquid nitrogen, desiccation, seeds, ln, recalcitrant, viability, liquid, germination, orthodox, desiccated",125
1395,6,"disclosure, author, jr, med, google, md, articles, advertisement, pdf, scholar",125
1396,0,"fumigation, fumigants, fumigant, dielectric, heating, insects, microwave, methyl bromide, bromide, insect",125
1397,0,"diploids, tetraploids, polyploid, polyploids, diploid, ploidy, niche, tetraploid, polyploidy, triploid",124
1398,6,"pubmed google, pubmed, biochemistry, published 01, oxford, academic, google scholar, scholar, google, works",124
1399,0,"pesticide, botanical, pesticides, insecticides, reviewed, chinese, insecticide, prospected, progress, pesticide residues",124
1400,0,"soybean cultivar, glycine max, max merr, max, soybean glycine, glycine, merr, cultivar, ontario, words",124
1401,0,"sugarcane, ethanol, bagasse, sugar, electricity, brazil, fuel, sugar cane, ethanol production, energy",124
1402,26,"taxonkey, amp, ex, subsp, carex, dc, willd, angelica, amaranthus, boiss",124
1403,4,"specimen, global biodiversity, natural history, claims, facility, data collected, jean, biodiversity, andor, history",124
1404,0,"snps, snp, genotyping, linkage, vesca, markers, mapping, linkage groups, sequencing, genome",124
1405,6,"society america, entomological, alert, videos, info, bulletin, register, logo, journal, society",124
1406,0,"rice varieties, hybrid rice, rice, new rice, varieties, high yield, introduced, new varieties, hybrid, rice variety",124
1407,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",123
1408,0,"dermatitis, contact, patch, allergic, patients, compositae, skin, allergens, reactions, irritant",123
1409,0,"dan, dengan, pada, yang, uji, gel, untuk, hasil, dari, tanaman",123
1410,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",123
1411,0,"tfs, tf, regulatory, transcription, promoters, motifs, promoter, binding sites, binding, transcription factors",122
1412,2,"acacia, barneby, abies, amp, maiden, benth, ex benth, abutilon, ex, urb",122
1413,10,"host cell, hyphae, host, host cells, cytoplasm, wall, intercellular, incompatible, mother, cells",122
1414,3,"bulletin, pp, inhibition rate, doc, rind, et, vol, growth inhibition, suite, parasite",122
1415,0,"environment health, agriculture horticulture, health research, field agriculture, food science, publish, international journal, rural development, open access, peer review",122
1416,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",122
1417,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",122
1418,0,"ontogenetic, vitality, generative, age structure, individuals, structure, age, populations, morphometric, population",122
1419,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",122
1420,4,"specimen, collectors, volunteer, aggregated, global biodiversity, package, natural history, hemiptera, claims, held",122
1421,0,"merging, scanned, metadata, files, xi, conventions, directory, presentation, hp, naming",121
1422,0,"genet, 2024, citation, breed, summary, 564, ali, 561, 562, 563",121
1423,6,"search, citation, bulletin, geological, icon, society america, mar, issn, speak, online",121
1424,0,"asiaticus, hlb, citrus, candidatus, huanglongbing, africanus, pcr, 16s, greening, 16s rdna",121
1425,0,"fragrant, fragrance, aroma, aromatic, aromatic rice, rice, exon, aldehyde, rice varieties, betaine",121
1426,0,"si, weathering, dsi, biogenic, dissolution, silica, silicon, isotope, dissolved, isotopes",121
1427,0,"ve, bu, ile, bir, ise, uc, gun, tum, ankara, organik",121
1428,6,"score, crossref, updated, attention, text, author information, isbn, article, share, american",121
1429,0,"ammi, stability, gge, biplot, genotype, environments, rice genotypes, genotype environment, genotypes, stable",120
1430,0,"gfp, fluorescent, fluorescent protein, fluorescence, transient, localization, green fluorescent, protein gfp, protoplasts, transient expression",120
1431,0,"foundation, gene family, cotton, study provides, genes, family, lays foundation, foxtail millet, lays, provides",120
1432,0,"cultural heritage, digital, heritage, cultural, preservation, african, rapid screening, study addresses, scholarship, standardised",120
1433,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",120
1434,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",120
1435,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",120
1436,0,"bassiana, beauveria, entomopathogenic, beauveria bassiana, mortality, conidia, larvae, instar, lt50, conidial",120
1437,0,"encounter, issues, item, batch, quality control, document, character, original, nature, report",120
1438,0,"trophic, herbivore, arthropod, herbivores, richness, species richness, herbivory, diversity, plant diversity, abundance",120
1439,0,"tese, biologia, cincias, faculdade, universidade, federal santa, santa catarina, catarina, apresentada, centro",120
1440,2,"recherche, titles, ou, csiro, change mitigation, curated, zoology, conservation agriculture, biodiversity conservation, publishing",120
1441,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",119
1442,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",119
1443,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",119
1444,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",119
1445,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",119
1446,0,"chickens, experimental group, rabbits, broiler, poultry, live weight, feed, experimental groups, probiotic, control group",119
1447,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",118
1448,0,"infection rate, infection rates, infection, eggs, nematode, children, nematodes, prevention, prevention control, smear",118
1449,0,"bands, sdspage, seed protein, protein bands, seed storage, banding, electrophoresis, banding pattern, electrophoretic, polyacrylamide",118
1450,0,"uric, uric acid, acid levels, wistar, kelompok, acid level, bw, rats, bb, hari",118
1451,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",118
1452,12,"granite, weathering, rocks, volcanic, rock, basalt, lava, terrace, weathered, incision",118
1453,6,"score, crossref, updated, ind, pdf, attention, text, eng, article, share",117
1454,0,"cotton yield, boll, seed cotton, bolls, cotton, lint, sympodial, heritability, genetic advance, advance",117
1455,0,"stream, orders, phyla, aquatic, richness, dominant species, streams, families, water quality, classes",117
1456,0,"poplar, clones, deltoides, populus, clone, nigra, dbh, rotation, diameter, populus deltoides",117
1457,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",117
1458,0,"karl, 1824, joseph, cette, museum, representation, 170, une, datasets, pl",117
1459,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",117
1460,0,"ammonium, pi, starvation, transporters, nitrate, phosphate, urea, uptake, deficiency, nitrate ammonium",116
1461,0,"peanut, peanut production, mechanization, liaoning, forward, china, industry, peanuts, cultivation techniques, ol",116
1462,6,"uptodate information, catalog, uptodate, facts, valid, look, publication, recommendations, extension, longer",116
1463,0,"cinerea, fungicides, isolates, fungicide, mutations, resistance, mutation, botrytis, sensitivity, resistant",116
1464,6,"entomology, bureau, quarantine, adm, pubmed google, pubmed, agr, oxford, academic, google scholar",115
1465,1,"cyanidin, anthocyanins, pigments, anthocyanin, petals, pigment, glycosides, purple, pcoumaric, chromatographic",115
1466,0,"plasmodesmata, pd, celltocell, intercellular, communication, trafficking, actin, channels, macromolecules, transport",115
1467,0,"cdc, saskatchewan, field pea, pea pisum, pisum sativum, western canada, pisum, pea, crop development, canada",115
1468,0,"cowpea, farmers, bambara, production constraints, constraints, bambara groundnut, groundnut, preferred, improved varieties, preferences",114
1469,0,"wait, 30m, hermaphrodite, laura, peptone, 431, arena, segmented, blanc, cambridge",114
1470,0,"suitable, suitability, ecological factors, distribution, precipitation, sichuan, potential distribution, china, ecological, gansu",114
1471,0,"pedigrees, association, association studies, gwas, pedigree, multivariate, likelihood, gibbs, statistical, trait",114
1472,0,"irrigation, drip, drip irrigation, cpe, irrigations, fertigation, iw, 08, i3, i1",114
1473,0,"yang, dan, di, ini, untuk, dengan, dari, dalam, penelitian, pada",114
1474,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",114
1475,0,"tea, antioxidant activity, antioxidant, drying, drying temperature, ginger, powder, herbal, drink, moringa",114
1476,0,"weevils, eggs, oviposition, weevil, females, boll, adults, eggs laid, adult, larval",114
1477,0,"mineral, npk, fertilizer, compost, humic acid, biofertilizers, bio, manure, fertilizers, humic",114
1478,0,"tmv, plant virus, particles, nanoparticles, tumor, delivery, virus, mosaic virus, tobacco mosaic, nanoparticle",114
1479,21,"religious, church, gender, settlements, womens, explores, society, social, women, lives",114
1480,1,"glutamate, dehydrogenase, glutamine, glutamate dehydrogenase, succinate, glucose, glutamine synthetase, cells grown, vesicle, nitrogen source",113
1481,1,"hairy, hairy roots, rhizogenes, agrobacterium, transformed, roots, transformation, explants, a4, ri",113
1482,0,"undergraduate, dean, arts, joy, office, director, assistant, college, sciences, editor",113
1483,0,"wine, fermentation, vinegar, alcohol, orthogonal, hawthorn, acetic, pomegranate, yeast, juice",113
1484,0,"microsatellite, microsatellite loci, microsatellite markers, loci, alleles, heterozygosity, polymorphic, markers, locus, ranged",113
1485,1,"nacl, salt, ca2, alkali, nacl concentration, na cl, kna, salt stress, ion, cl",113
1486,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",113
1487,0,"pharmacokinetic, mz, internal standard, mobile phase, rat, ngml, ionization, column, plasma, method successfully",113
1488,1,"rhizoctonia, anastomosis, ag, isolates, solani, ags, rhizoctonia solani, pathogenicity, aga, belonged",113
1489,0,"lca, life cycle, bagasse, sugarcane, electricity, environmental impacts, sugar, energy, fuels, environmental impact",113
1490,3,"horticultural science, vol, horticultural, pp, journal, science, apple, 1933, 1925, 1957",112
1491,0,"planter, speed, weeding, field capacity, kmh, forward, wheel, operation, operated, speeds",112
1492,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",112
1493,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",112
1494,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",112
1495,0,"irrigation, evaporation, drought stress, deficit, water deficit, water stress, filling, grain filling, stress, stage",112
1496,6,"search, teacher, icon, biology, cite, american, views, citation, contentthe, pdf",112
1497,21,"mendel, darwin, theory, genetics, inheritance, heredity, century, mendelian, 1866, laws",112
1498,0,"ltp, 2cm, margin, page, gois, gt, sementes, arroz, lt, massa",112
1499,0,"transgenic, rnai, hairpin, silencing, dsrna, rna, transgenic plants, virus, construct, viral",111
1500,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",111
1501,0,"phytotoxicity, purpose study, study evaluate, purpose, soybean variety, postemergence, herbicides, weed, weed control, preemergence",111
1502,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",111
1503,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",111
1504,0,"eyes, eye, surgery, patients, ocular, complications, graft, visual, surgical, defects",111
1505,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",111
1506,1,"floret, filling, spikelet, florets, silk, grain filling, duration, anthesis, kernel, high temperature",111
1507,0,"arkansas, small grain, variety trials, iowa, extension, tests, arizona, tests conducted, trials conducted, entries",111
1508,0,"cob, ear, ear height, days 50, height ear, silking, yield plant, grain yield, ear length, genetic advance",111
1509,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",110
1510,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",110
1511,4,"ficus, datasets, dataset, terms dataset, licensed restrictive, restrictive terms, download licensed, included download, individual datasets, datasets included",110
1512,0,"irrigation, water consumption, drip, moisture, drip irrigation, regime, soil moisture, irrigated, sprinkling, water regime",110
1513,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",110
1514,0,"lettuce, lettuce cultivars, fresh mass, number leaves, repetitions, soil cover, cultivars, cultivation, fresh, shading",110
1515,0,"contendo, zeta, extrato, tamanho, potencial, apresentaram, propriedades, sistemas, atividade, foi",110
1516,0,"snails, snail, lc50, glabrata, acuminata, extracts, ppm, intermediate, extract, nontarget",110
1517,0,"cancer, mutations, cancers, breast, tumors, variants, lung, res, breast cancer, mutation",110
1518,0,"brown rot, lignocellulose, lignin, wood, rot, enzymes, brown, fungi, white rot, degradation",110
1519,0,"ve, bir, ile, bu, ise, iin, says, normal, 0cm, false false",110
1520,0,"autor, lavras, maro, nico, base na, online, autores, 090, meio da, poder",110
1521,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",110
1522,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",110
1523,0,"metals, heavy metals, pb, heavy, pollution, metal, cd, cu, zn, pb cd",110
1524,1,"ga, gas, gibberellins, gibberellin, endogenous, ga3, sup, gas chromatographymass, immature seeds, chromatographymass",109
1525,18,"oder, mit, oft, bis, und, endosperm, bei, der, nur, einer",109
1526,0,"rhizobium, inoculation, azotobacter, biofertilizer, azospirillum, biofertilizers, psb, phosphorus, fertilizer, phosphate",109
1527,0,"redox, disulfide, chloroplast, chloroplasts, thiol, reductase, target proteins, regulation, enzymes, proteins",109
1528,0,"exercise, dur, training, muscle, endurance, heart rate, jump, pre, participants, subjects",109
1529,0,"turbidity, moringa, oleifera, moringa oleifera, coagulation, wastewater, cod, seed powder, oleifera seeds, water treatment",109
1530,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",109
1531,0,"animais, amostras, contra, viral, risco, foram, positivos, presena, em, vn",109
1532,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",109
1533,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",109
1534,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",108
1535,0,"salinity, dsm, salinity levels, salt, nacl, dsm1, salinity stress, salt stress, brassinolide, tolerant",108
1536,4,"specimen, global biodiversity, natural history, claims, facility, data collected, biodiversity, andor, history, global",108
1537,0,"resistant, disease index, germplasms, phytophthora, heilongjiang, resistance, germplasm, phytophthora sojae, mildew, sojae",108
1538,0,"medicines, handbook, unwanted, 20122013, nursing, united kingdom, chief, courses, concise, mechanism action",108
1539,0,"extraction, extraction rate, protein extraction, extraction time, extracting, peanut, extraction conditions, alkali, orthogonal, conditionsthe",107
1540,0,"navigation, image, algorithm, vision, images, segmentation, recognition, machine, detection, accuracy",107
1541,1,"pectin, ripening, wall, cell wall, softening, polygalacturonase, pectic, depolymerization, pectins, polymers",107
1542,0,"field experiment, university, farm, experiment conducted, faculty, field experiments, university agriculture, experimental farm, agricultural research, investigation carried",107
1543,0,"thinning, bloom, fruit set, apple, gala, mg l1, tdz, mineral oil, fruit, fruit quality",107
1544,0,"xray, vigor, image analysis, lots, seeds, seed lots, seed vigor, germination test, internal, computerized",107
1545,1,"cre, excision, selectable, recombination, sitespecific, marker gene, tdna, marker, transgenic, transgene",107
1546,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",107
1547,0,"calves, beef, feeder, cattle, sold, calf, lots, producers, sale, weaning",107
1548,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",107
1549,1,"sap, flow, transpiration, air temperature, vapor pressure, vpd, pressure deficit, nighttime, diurnal, velocity",106
1550,0,"palm, pheromone, ferrugineus, traps, trap, date palm, weevil, rhynchophorus, weevils, palms",106
1551,0,"afb1, don, mycotoxins, intestinal, ota, epithelial, b1, aflatoxin, aflatoxin b1, mycotoxin",106
1552,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",106
1553,0,"canada, hordeum vulgare, hordeum, barley hordeum, vulgare, barley, eastern canada, ac, good resistance, oat",106
